group_name,team_abbreviation,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank
C. Capela - W. Iwundu - T. Young,ATL,2,1,1,0.5,24.5,22.5,49.5,0.455,7.5,17.5,0.429,11.0,12.0,0.917,7.5,15.5,23.0,11.5,2.0,4.0,2.0,4.5,9.0,10.5,63.5,4.0,311,257,144,240,1,1,1,303,1,1,193,2,2,168,3,6,4,3,488,1,12,655,652,1,1,76
B. Bogdanovic - T. Young - C. Brown Jr.,ATL,1,0,1,0.0,23.8,21.0,48.0,0.438,6.0,16.0,0.375,5.0,5.0,1.0,7.0,19.0,26.0,11.0,6.0,2.0,3.0,3.0,6.0,5.0,53.0,-11.0,408,490,144,490,2,2,2,330,2,4,295,46,81,1,4,1,1,5,647,28,2,643,625,49,5,653
L. Williams - C. Capela - W. Iwundu,ATL,1,1,0,1.0,23.3,20.0,48.0,0.417,6.0,17.0,0.353,10.0,12.0,0.833,8.0,14.0,22.0,8.0,1.0,2.0,3.0,5.0,10.0,8.0,56.0,-1.0,408,257,1,1,4,4,2,385,2,2,345,3,2,270,1,13,5,24,257,28,2,656,656,7,3,386
L. Williams - W. Iwundu - T. Young,ATL,1,1,0,1.0,23.3,20.0,48.0,0.417,6.0,17.0,0.353,13.0,15.0,0.867,8.0,14.0,22.0,8.0,1.0,2.0,3.0,5.0,10.0,9.0,59.0,2.0,408,257,1,1,3,4,2,385,2,2,345,1,1,220,1,13,5,24,257,28,2,656,656,4,2,134
J. Collins - T. Young - D. Hunter,ATL,26,12,14,0.462,22.9,20.8,42.5,0.49,5.2,14.5,0.361,7.5,9.8,0.765,4.8,15.8,20.6,12.7,6.0,3.0,2.2,2.2,9.4,10.0,54.3,-0.6,18,27,639,353,5,3,5,237,8,5,328,15,10,366,13,5,9,1,655,2,10,641,655,2,4,372
C. Capela - T. Young - D. Hunter,ATL,24,12,12,0.5,21.6,20.0,40.2,0.497,5.2,13.3,0.39,7.1,9.4,0.752,4.7,15.3,20.0,11.4,5.7,3.0,1.9,2.2,8.6,9.4,52.3,0.5,24,27,623,240,6,4,8,222,9,8,262,17,11,372,14,7,12,4,646,3,33,642,651,3,6,248
T. Young - C. Reddish - C. Brown Jr.,ATL,2,0,2,0.0,20.8,16.5,42.5,0.388,5.0,13.5,0.37,7.5,8.0,0.938,6.0,16.0,22.0,8.5,6.0,2.0,2.0,3.0,6.0,6.5,45.5,-13.0,311,490,358,490,7,14,5,448,12,7,308,15,17,159,5,4,5,19,647,28,12,643,625,18,12,654
C. Capela - J. Collins - T. Young,ATL,40,21,19,0.525,20.3,19.3,38.7,0.499,5.1,13.2,0.389,6.2,8.6,0.725,4.9,15.2,20.1,11.6,5.3,3.0,2.0,2.0,8.0,8.2,49.9,2.9,4,2,652,232,8,7,11,220,11,9,264,23,15,413,12,8,11,2,644,7,11,639,648,6,7,109
B. Bogdanovic - J. Collins - T. Young,ATL,32,16,16,0.5,20.2,18.1,37.5,0.483,4.8,13.2,0.368,6.8,8.7,0.78,4.1,14.6,18.7,10.7,4.9,2.8,1.6,2.0,7.3,8.6,47.8,1.6,10,12,649,240,9,10,12,248,18,10,313,20,14,350,17,11,13,7,636,8,43,640,645,5,10,169
C. Capela - C. Reddish - C. Brown Jr.,ATL,2,0,2,0.0,20.0,15.5,41.5,0.373,4.5,13.0,0.346,6.5,7.0,0.929,6.0,15.0,21.0,8.0,6.0,2.0,2.0,3.0,6.0,5.5,42.0,-15.0,311,490,358,490,10,20,7,473,21,11,357,21,32,164,5,9,8,24,647,28,12,643,625,44,16,657
J. Collins - K. Huerter - T. Young,ATL,44,21,23,0.477,19.6,18.0,36.8,0.49,5.2,13.7,0.376,6.5,8.2,0.787,4.0,14.2,18.2,10.9,5.0,2.6,2.2,1.9,7.7,7.8,47.7,1.9,1,2,656,346,11,11,14,238,10,6,291,22,16,344,20,12,14,6,637,11,9,614,647,11,11,156
B. Bogdanovic - C. Reddish - C. Brown Jr.,ATL,1,0,1,0.0,19.1,16.0,39.0,0.41,5.0,13.0,0.385,5.0,5.0,1.0,6.0,18.0,24.0,8.0,6.0,2.0,3.0,3.0,4.0,5.0,42.0,-6.0,408,490,144,490,12,16,9,399,12,11,270,46,81,1,5,2,2,24,647,28,2,643,573,49,16,618
C. Capela - B. Bogdanovic - C. Brown Jr.,ATL,1,0,1,0.0,19.1,16.0,39.0,0.41,5.0,13.0,0.385,5.0,5.0,1.0,6.0,18.0,24.0,8.0,6.0,2.0,3.0,3.0,4.0,5.0,42.0,-6.0,408,490,144,490,12,16,9,399,12,11,270,46,81,1,5,2,2,24,647,28,2,643,573,49,16,618
C. Capela - J. Collins - D. Hunter,ATL,22,10,12,0.455,19.0,17.8,35.5,0.502,4.0,10.9,0.368,5.4,7.6,0.708,4.1,13.9,18.0,10.6,5.4,2.7,1.6,1.8,7.4,7.9,45.0,-0.2,35,49,623,356,14,12,15,166,32,29,312,41,26,418,16,15,15,8,645,10,42,612,646,10,13,344
C. Capela - T. Young - C. Brown Jr.,ATL,3,1,2,0.333,18.8,15.0,37.3,0.402,4.7,12.3,0.378,7.7,8.7,0.885,5.3,15.0,20.3,7.3,4.3,1.7,2.3,3.3,6.3,6.7,42.3,-6.0,249,257,358,405,15,22,13,412,20,18,286,14,13,202,9,9,10,34,629,64,8,654,632,17,15,618
C. Capela - K. Huerter - T. Young,ATL,42,22,20,0.524,17.7,17.0,34.1,0.499,5.0,12.8,0.389,5.8,7.6,0.763,4.0,12.9,16.9,10.0,4.4,2.7,1.7,1.8,7.3,7.1,44.8,2.6,3,1,655,233,16,13,16,219,17,16,263,35,27,368,19,17,18,9,632,9,36,613,644,13,14,118
B. Bogdanovic - T. Young - D. Hunter,ATL,23,9,14,0.391,17.3,15.1,32.2,0.468,4.0,10.7,0.38,5.7,7.1,0.805,3.8,11.6,15.4,8.7,4.3,2.4,1.4,1.9,6.7,7.3,40.0,-1.8,28,62,639,387,17,21,19,273,31,31,284,36,31,309,31,24,24,18,628,17,61,615,635,12,23,455
C. Capela - B. Bogdanovic - J. Collins,ATL,27,14,13,0.519,16.8,16.0,31.7,0.506,4.1,10.4,0.395,4.4,6.2,0.708,3.8,12.7,16.5,9.4,4.2,2.3,1.5,1.7,6.1,6.4,40.6,2.8,17,17,632,238,18,15,22,164,28,32,255,68,47,418,32,18,19,13,626,19,47,599,629,20,19,112
C. Capela - C. Oliver - T. Young,ATL,1,1,0,1.0,16.7,19.0,33.0,0.576,6.0,13.0,0.462,4.0,4.0,1.0,4.0,8.0,12.0,10.0,1.0,2.0,1.0,2.0,8.0,6.0,48.0,0.0,408,257,1,1,19,8,17,93,2,11,165,77,129,1,20,58,40,10,257,28,82,616,648,24,8,285
C. Capela - B. Bogdanovic - T. Young,ATL,33,18,15,0.545,16.6,15.7,31.8,0.493,4.1,10.9,0.376,4.6,6.2,0.75,3.8,12.2,16.0,8.9,4.2,2.4,1.5,1.7,6.2,6.5,40.1,1.2,9,8,647,219,20,18,21,230,29,27,294,63,48,373,29,21,21,16,624,18,59,599,630,19,20,192
C. Capela - W. Iwundu - C. Oliver,ATL,1,1,0,1.0,16.5,19.0,33.0,0.576,6.0,13.0,0.462,4.0,4.0,1.0,4.0,8.0,12.0,10.0,1.0,2.0,1.0,2.0,7.0,6.0,48.0,3.0,408,257,1,1,21,8,17,93,2,11,165,77,129,1,20,58,40,10,257,28,82,616,637,24,8,93
T. Luwawu-Cabarrot - K. Huerter - T. Young,ATL,14,4,10,0.286,16.3,15.0,32.0,0.469,4.8,12.7,0.376,5.2,6.6,0.793,4.1,11.7,15.8,8.8,4.4,1.9,1.6,1.8,6.2,5.9,40.0,-1.4,93,142,601,450,22,22,20,272,19,17,292,42,41,335,18,23,23,17,632,57,40,611,631,38,22,436
C. Capela - J. Collins - K. Huerter,ATL,35,19,16,0.543,16.2,15.5,30.9,0.501,4.1,11.0,0.378,4.9,6.7,0.731,3.8,12.4,16.2,9.5,4.3,2.5,1.8,1.7,6.4,6.1,40.1,3.1,7,6,649,220,23,19,23,168,26,26,287,60,39,411,30,19,20,12,627,16,35,606,634,22,21,90
B. Bogdanovic - J. Collins - D. Hunter,ATL,20,6,14,0.3,16.1,14.1,29.8,0.473,3.8,10.0,0.382,5.1,6.6,0.779,3.4,11.1,14.4,8.4,3.8,2.1,1.2,1.8,6.4,7.0,37.1,-1.1,42,101,639,449,24,25,24,263,44,35,279,44,42,352,38,27,31,20,614,27,71,607,633,15,27,426
K. Huerter - T. Young - D. Hunter,ATL,26,13,13,0.5,15.9,14.5,29.1,0.497,4.3,11.0,0.388,5.9,7.5,0.79,2.9,10.9,13.8,8.9,4.4,2.2,1.7,1.6,6.7,6.9,39.1,0.3,18,21,632,240,25,24,26,223,24,21,266,34,28,339,54,31,33,15,631,24,37,596,636,16,24,268
B. Bogdanovic - O. Okongwu - S. Mays,ATL,1,1,0,1.0,15.7,13.0,25.0,0.52,3.0,7.0,0.429,4.0,5.0,0.8,4.0,11.0,15.0,6.0,8.0,2.0,4.0,3.0,9.0,2.0,33.0,3.0,408,257,1,1,26,30,36,151,57,68,193,77,81,314,20,28,26,53,656,28,1,643,652,265,34,93
C. Capela - T. Luwawu-Cabarrot - J. Collins,ATL,11,4,7,0.364,15.2,13.7,29.7,0.462,4.5,11.4,0.392,5.5,7.3,0.75,5.0,12.4,17.4,8.4,4.5,2.0,1.8,2.0,5.6,5.9,37.4,1.5,125,142,546,400,27,27,25,289,23,20,260,40,29,373,10,20,17,21,634,28,34,616,619,37,26,172
L. Williams - B. Bogdanovic - O. Okongwu,ATL,8,5,3,0.625,14.8,13.9,26.3,0.529,4.1,10.4,0.398,5.6,6.6,0.849,2.3,11.4,13.6,8.0,3.0,2.3,1.3,0.8,5.9,6.1,37.5,6.9,144,118,442,184,28,26,32,140,27,33,254,38,40,249,74,25,34,24,599,22,68,480,622,23,25,37
C. Capela - T. Luwawu-Cabarrot - K. Huerter,ATL,14,5,9,0.357,14.5,13.4,27.9,0.479,4.1,10.8,0.377,5.7,7.2,0.792,3.9,11.1,15.0,8.0,3.8,2.0,1.6,1.6,5.6,5.6,36.5,1.1,93,118,585,403,29,29,27,252,30,30,288,37,30,337,28,26,26,24,613,28,40,598,618,41,28,196
C. Capela - K. Huerter - D. Hunter,ATL,19,11,8,0.579,14.3,13.6,26.8,0.508,3.8,9.5,0.398,4.8,6.5,0.748,2.8,10.3,13.1,8.2,4.0,2.3,1.4,1.7,5.9,6.3,35.9,1.1,52,34,568,201,30,28,29,161,45,37,253,61,46,399,55,35,37,23,617,21,63,605,623,21,31,197
C. Capela - T. Luwawu-Cabarrot - T. Young,ATL,15,6,9,0.4,14.2,12.9,27.8,0.463,3.9,10.9,0.356,5.0,6.5,0.765,4.3,10.9,15.1,7.7,3.9,2.0,1.5,1.6,5.3,5.5,34.6,0.4,81,101,585,376,31,32,28,287,43,28,339,46,43,365,15,33,25,33,616,28,46,597,616,43,32,265
C. Capela - B. Bogdanovic - D. Hunter,ATL,21,9,12,0.429,14.1,12.9,26.5,0.487,3.2,8.1,0.4,3.9,5.1,0.75,3.1,10.0,13.1,7.3,3.6,1.8,1.3,1.4,5.4,5.6,32.9,-0.6,38,62,623,363,32,31,31,242,52,49,228,98,80,373,41,36,36,34,611,60,64,585,617,42,35,371
T. Luwawu-Cabarrot - J. Collins - T. Young,ATL,16,5,11,0.313,13.9,12.0,26.8,0.449,4.2,11.0,0.381,4.6,5.9,0.768,3.6,10.9,14.5,7.2,4.2,1.8,1.4,1.8,5.1,5.3,32.8,-0.8,72,118,615,448,33,34,30,316,25,21,282,64,72,364,33,32,29,36,625,59,60,607,615,46,36,379
J. Collins - K. Huerter - D. Hunter,ATL,23,10,13,0.435,13.7,12.5,25.6,0.489,3.1,9.2,0.336,4.3,5.6,0.775,2.7,9.8,12.6,8.2,4.0,2.1,1.6,1.4,6.0,5.7,32.5,-0.6,28,49,632,361,34,33,33,240,55,38,367,70,75,355,56,41,39,22,623,26,44,586,624,40,37,370
B. Bogdanovic - W. Iwundu - O. Okongwu,ATL,1,1,0,1.0,13.4,8.0,19.0,0.421,1.0,5.0,0.2,5.0,6.0,0.833,3.0,8.0,11.0,2.0,9.0,3.0,2.0,2.0,3.0,3.0,22.0,-4.0,408,257,1,1,36,80,62,373,289,134,497,46,49,270,42,58,46,304,657,3,12,616,499,146,86,584
L. Williams - W. Iwundu - C. Oliver,ATL,1,1,0,1.0,13.4,12.0,25.0,0.48,4.0,11.0,0.364,8.0,8.0,1.0,2.0,5.0,7.0,5.0,1.0,0.0,1.0,2.0,9.0,5.0,36.0,-2.0,408,257,1,1,35,34,36,251,32,21,317,8,17,1,80,150,126,71,257,450,82,616,652,49,29,465
T. Luwawu-Cabarrot - J. Collins - K. Huerter,ATL,15,5,10,0.333,13.2,11.7,25.3,0.462,4.0,9.9,0.403,4.4,5.5,0.805,3.3,9.9,13.2,7.0,3.8,1.4,1.4,1.7,4.9,4.7,31.7,-1.0,81,118,601,405,37,37,34,290,32,36,226,69,77,309,39,40,35,37,614,83,62,599,604,71,38,386
B. Bogdanovic - D. Wright - O. Okongwu,ATL,16,8,8,0.5,12.3,11.1,22.4,0.493,3.6,8.9,0.401,5.1,5.9,0.862,2.9,8.6,11.5,6.6,2.8,2.3,1.2,1.2,5.7,5.4,30.8,3.8,72,71,568,240,40,40,41,232,46,43,227,45,73,230,53,50,44,45,595,22,73,578,620,45,42,87
J. Collins - O. Okongwu - S. Mays,ATL,2,1,1,0.5,12.3,9.5,22.5,0.422,1.5,5.5,0.273,1.5,2.0,0.75,3.5,11.0,14.5,3.5,4.0,1.0,1.5,2.0,4.0,1.5,22.0,2.5,311,257,144,240,38,57,40,372,221,114,465,346,304,373,34,28,29,152,617,119,48,616,573,347,86,119
L. Williams - C. Oliver - T. Young,ATL,1,1,0,1.0,12.3,12.0,24.0,0.5,4.0,9.0,0.444,6.0,6.0,1.0,2.0,6.0,8.0,6.0,1.0,1.0,1.0,2.0,7.0,4.0,34.0,-1.0,408,257,1,1,39,34,38,169,32,39,176,24,49,1,80,104,100,53,257,119,82,616,637,84,33,386
L. Williams - W. Iwundu - C. Brown Jr.,ATL,1,1,0,1.0,12.2,9.0,22.0,0.409,3.0,8.0,0.375,10.0,12.0,0.833,4.0,11.0,15.0,4.0,0.0,0.0,2.0,3.0,7.0,6.0,31.0,11.0,408,257,1,1,41,60,42,405,57,50,295,3,2,270,20,28,26,113,1,450,12,643,637,24,39,7
B. Bogdanovic - C. Reddish - M. Hill,ATL,1,0,1,0.0,12.0,8.0,21.0,0.381,5.0,12.0,0.417,10.0,12.0,0.833,3.0,5.0,8.0,6.0,0.0,1.0,1.0,2.0,5.0,8.0,31.0,-1.0,408,490,144,490,42,80,47,457,12,19,206,3,2,270,42,150,100,53,1,119,82,616,605,7,39,386
C. Capela - T. Young - S. Mays,ATL,4,1,3,0.25,11.8,11.5,25.3,0.455,3.5,8.8,0.4,3.5,4.0,0.875,3.5,7.0,10.5,7.0,1.5,2.0,0.5,1.8,3.5,3.8,30.0,-3.5,213,257,442,456,43,38,35,302,47,44,228,113,129,208,34,75,51,37,410,28,212,607,551,109,43,577
L. Williams - T. Young - C. Brown Jr.,ATL,1,1,0,1.0,11.7,10.0,22.0,0.455,3.0,6.0,0.5,8.0,10.0,0.8,4.0,12.0,16.0,5.0,0.0,1.0,2.0,3.0,5.0,5.0,31.0,12.0,408,257,1,1,44,47,42,303,57,87,99,8,8,314,20,22,22,71,1,119,12,643,605,49,39,4
B. Bogdanovic - K. Huerter - T. Young,ATL,30,16,14,0.533,11.6,10.6,21.7,0.488,3.0,8.3,0.36,3.7,4.4,0.842,2.0,8.3,10.3,6.2,2.9,1.7,1.0,1.1,4.1,4.3,27.9,0.9,12,12,639,224,46,44,44,241,57,47,329,101,116,263,131,56,57,52,598,64,81,574,595,80,48,228
D. Gallinari - B. Bogdanovic - O. Okongwu,ATL,14,7,7,0.5,11.6,10.7,20.9,0.512,3.9,8.9,0.44,4.3,4.9,0.87,1.9,8.4,10.4,6.3,2.3,2.2,0.9,1.1,5.0,4.7,29.6,4.6,93,86,546,240,47,42,50,159,42,42,183,73,103,217,133,51,55,49,562,25,142,573,605,70,44,72
L. Williams - B. Bogdanovic - D. Wright,ATL,8,5,3,0.625,11.6,10.6,20.0,0.531,2.9,8.0,0.359,4.3,5.0,0.85,1.5,8.4,9.9,6.4,2.5,1.8,0.9,0.5,5.0,5.0,28.4,3.1,144,118,442,184,45,43,54,134,85,50,331,74,81,247,169,52,64,48,575,61,146,385,605,49,46,91
D. Wright - C. Reddish - O. Okongwu,ATL,5,2,3,0.4,11.5,10.0,20.2,0.495,2.4,6.4,0.375,5.2,6.0,0.867,2.4,7.4,9.8,5.6,3.0,1.0,1.6,0.8,4.2,5.0,27.6,2.6,194,197,442,376,48,47,52,227,108,79,295,43,49,220,68,69,65,63,599,119,45,489,596,49,49,117
G. Dieng - B. Bogdanovic - M. Hill,ATL,1,0,1,0.0,11.5,10.0,20.0,0.5,6.0,11.0,0.545,10.0,11.0,0.909,3.0,3.0,6.0,8.0,0.0,0.0,2.0,1.0,4.0,7.0,36.0,6.0,408,490,144,490,49,47,54,169,2,21,93,3,6,172,42,296,165,24,1,450,12,500,573,14,29,40
B. Bogdanovic - J. Collins - K. Huerter,ATL,25,13,12,0.52,11.4,10.4,21.0,0.493,2.9,7.9,0.364,3.6,4.4,0.835,1.9,8.6,10.5,6.2,2.7,1.5,1.0,1.2,4.0,4.2,27.2,2.4,22,21,623,237,50,46,47,229,84,58,317,109,118,269,136,47,50,51,592,81,82,576,572,81,52,128
C. Capela - B. Bogdanovic - K. Huerter,ATL,21,14,7,0.667,11.2,11.3,21.6,0.525,3.1,8.4,0.375,2.9,3.7,0.779,2.1,8.6,10.7,6.5,2.6,1.7,1.0,1.1,4.0,3.9,28.7,3.9,38,17,546,160,51,39,45,147,54,46,295,183,170,351,79,49,47,46,584,62,80,575,594,102,45,86
L. Williams - D. Gallinari - O. Okongwu,ATL,12,8,4,0.667,11.2,9.9,19.3,0.513,2.9,8.2,0.357,4.5,5.3,0.844,1.4,8.6,10.0,6.3,2.3,1.2,1.1,0.7,5.8,4.9,27.3,3.1,113,71,488,160,52,55,61,157,83,48,334,65,78,261,182,48,59,50,564,105,78,460,621,68,51,92
D. Gallinari - D. Wright - C. Reddish,ATL,20,11,9,0.55,11.1,8.8,19.9,0.441,3.0,7.8,0.387,4.1,5.2,0.786,2.4,7.3,9.7,5.2,2.9,1.4,1.0,0.9,3.8,5.1,24.6,-1.7,42,34,585,213,53,70,58,328,57,62,268,76,79,345,68,72,67,70,596,83,140,493,565,48,68,449
B. Bogdanovic - T. Luwawu-Cabarrot - J. Collins,ATL,3,0,3,0.0,10.9,8.3,20.3,0.41,3.0,8.7,0.346,3.0,5.0,0.6,2.7,10.3,13.0,4.7,4.3,2.3,0.3,1.7,3.7,5.7,22.7,-2.7,249,490,442,490,54,77,51,403,57,45,357,134,81,452,57,34,38,93,629,19,283,599,561,39,80,532
L. Williams - D. Gallinari - C. Reddish,ATL,20,10,10,0.5,10.9,8.6,20.2,0.427,2.7,7.6,0.355,3.5,4.3,0.812,2.4,7.4,9.8,4.7,2.9,1.7,0.9,0.8,4.3,4.5,23.4,-2.6,42,49,601,240,55,73,53,360,90,64,341,117,124,304,71,69,66,92,596,63,144,489,598,78,74,530
C. Reddish - S. Mays - C. Brown Jr.,ATL,2,0,2,0.0,10.8,8.5,21.5,0.395,2.5,7.0,0.357,5.0,5.5,0.909,2.5,7.0,9.5,4.5,2.5,1.0,0.5,1.5,3.5,4.0,24.5,-8.0,311,490,358,490,58,75,46,435,97,68,334,46,76,172,61,75,69,97,575,119,212,587,551,84,69,638
L. Williams - C. Reddish - O. Okongwu,ATL,2,1,1,0.5,10.8,7.0,19.0,0.368,1.5,7.0,0.214,3.0,3.0,1.0,1.5,9.0,10.5,4.5,4.5,1.0,1.0,0.5,5.0,3.0,18.5,-5.5,311,257,144,240,57,101,62,479,221,68,495,134,202,1,169,42,51,97,635,119,82,385,605,146,119,613
L. Williams - D. Wright - C. Reddish,ATL,16,11,5,0.688,10.8,8.6,19.6,0.441,3.1,7.9,0.389,3.6,4.6,0.77,2.4,6.9,9.3,4.9,2.8,1.9,1.1,0.8,3.8,4.8,23.9,-0.9,72,34,507,159,56,72,59,327,56,60,265,112,108,359,70,88,73,89,593,56,75,480,565,69,72,385
T. Young - C. Reddish - S. Mays,ATL,3,1,2,0.333,10.8,9.7,23.7,0.408,3.3,7.7,0.435,4.0,4.3,0.923,3.3,6.0,9.3,5.7,1.7,2.0,0.3,2.0,3.7,3.0,26.7,-5.7,249,257,358,405,59,56,39,408,50,63,189,77,119,166,39,104,72,62,452,28,283,616,561,146,57,615
L. Williams - S. Hill - C. Reddish,ATL,1,1,0,1.0,10.7,8.0,21.0,0.381,4.0,10.0,0.4,7.0,8.0,0.875,5.0,13.0,18.0,4.0,5.0,2.0,0.0,2.0,4.0,5.0,27.0,14.0,408,257,1,1,60,80,47,457,32,34,228,18,17,208,10,16,15,113,637,28,361,616,573,49,53,2
D. Wright - C. Reddish - S. Mays,ATL,3,1,2,0.333,10.6,8.7,19.0,0.456,2.7,6.3,0.421,2.7,3.0,0.889,2.3,8.3,10.7,4.7,2.7,0.7,1.0,1.7,2.0,2.7,22.7,1.3,249,257,358,405,61,71,62,299,91,81,203,193,202,194,72,53,47,93,587,283,82,599,368,207,80,184
B. Bogdanovic - T. Young - M. Hill,ATL,1,0,1,0.0,10.5,7.0,18.0,0.389,3.0,11.0,0.273,8.0,11.0,0.727,1.0,4.0,5.0,4.0,0.0,1.0,2.0,2.0,3.0,6.0,25.0,-4.0,408,490,144,490,62,101,73,445,57,21,465,8,6,412,239,206,211,113,1,119,12,616,499,24,64,584
J. Collins - C. Reddish - O. Okongwu,ATL,3,1,2,0.333,10.4,9.0,18.7,0.482,2.0,5.7,0.353,3.7,4.7,0.786,3.0,9.0,12.0,5.0,2.0,0.7,2.0,1.3,4.3,4.0,23.7,3.0,249,257,358,405,64,60,67,249,127,107,345,104,105,346,42,42,40,71,488,283,12,580,599,84,73,93
L. Williams - C. Capela - C. Oliver,ATL,1,1,0,1.0,10.4,10.0,20.0,0.5,3.0,8.0,0.375,3.0,3.0,1.0,2.0,4.0,6.0,4.0,1.0,0.0,1.0,2.0,7.0,3.0,26.0,-7.0,408,257,1,1,66,47,54,169,57,50,295,134,202,1,80,206,165,113,257,450,82,616,637,146,58,630
L. Williams - D. Gallinari - D. Wright,ATL,30,20,10,0.667,10.4,8.6,18.3,0.467,3.0,7.8,0.382,3.2,4.0,0.802,1.7,6.8,8.5,5.2,2.3,1.6,1.0,0.6,4.3,4.5,23.3,-0.2,12,4,601,160,63,74,68,275,82,61,278,128,128,313,146,90,91,68,564,70,82,454,599,74,75,341
T. Young - S. Mays - C. Brown Jr.,ATL,3,1,2,0.333,10.4,9.0,20.0,0.45,2.3,7.0,0.333,3.7,4.0,0.917,2.0,6.7,8.7,4.7,2.0,0.7,0.7,1.3,3.3,3.7,24.0,-6.0,249,257,358,405,65,60,54,311,111,68,368,104,129,168,80,92,88,93,488,283,173,580,547,111,70,618
B. Bogdanovic - S. Mays - J. Johnson,ATL,1,0,1,0.0,10.3,7.0,18.0,0.389,2.0,9.0,0.222,2.0,3.0,0.667,0.0,9.0,9.0,5.0,1.0,1.0,0.0,0.0,3.0,3.0,18.0,-2.0,408,490,144,490,67,101,73,445,127,39,494,244,202,422,451,42,75,71,257,119,361,1,499,146,122,465
C. Capela - D. Wright - K. Knox II,ATL,1,1,0,1.0,10.1,9.0,12.0,0.75,3.0,5.0,0.6,5.0,5.0,1.0,0.0,10.0,10.0,7.0,6.0,2.0,0.0,0.0,3.0,3.0,26.0,9.0,408,257,1,1,70,60,158,30,57,134,74,46,81,1,451,36,59,37,647,28,361,1,499,146,58,9
D. Gallinari - D. Wright - O. Okongwu,ATL,21,11,10,0.524,10.1,9.0,18.3,0.491,3.2,7.9,0.404,3.7,4.6,0.802,1.9,7.1,9.0,5.5,2.2,1.9,1.0,0.9,5.0,4.5,24.9,2.8,38,34,601,233,69,60,68,235,53,59,225,104,111,312,137,74,75,67,559,57,82,494,605,77,67,113
L. Stephenson - C. Oliver - M. Hill,ATL,1,0,1,0.0,10.1,11.0,18.0,0.611,3.0,5.0,0.6,2.0,6.0,0.333,2.0,7.0,9.0,9.0,2.0,1.0,0.0,1.0,4.0,5.0,27.0,6.0,408,490,144,490,68,41,73,67,57,134,74,244,49,496,80,75,75,14,488,119,361,500,573,49,53,40
D. Wright - K. Huerter - K. Knox II,ATL,1,1,0,1.0,10.0,9.0,16.0,0.563,4.0,8.0,0.5,4.0,4.0,1.0,2.0,7.0,9.0,7.0,2.0,1.0,0.0,0.0,2.0,4.0,26.0,6.0,408,257,1,1,72,60,91,109,32,50,99,77,129,1,80,75,75,37,488,119,361,1,368,84,58,40
L. Williams - D. Gallinari - B. Bogdanovic,ATL,9,6,3,0.667,10.0,9.4,17.4,0.541,2.8,7.2,0.385,3.3,4.0,0.833,0.9,8.3,9.2,5.6,1.4,1.0,0.8,0.8,3.9,3.9,25.0,4.6,140,101,442,160,71,59,80,128,87,67,270,120,129,270,319,53,74,64,403,119,157,486,570,103,64,73
L. Williams - K. Huerter - K. Knox II,ATL,1,1,0,1.0,10.0,9.0,16.0,0.563,4.0,8.0,0.5,4.0,4.0,1.0,2.0,7.0,9.0,7.0,2.0,1.0,0.0,0.0,2.0,4.0,26.0,6.0,408,257,1,1,72,60,91,109,32,50,99,77,129,1,80,75,75,37,488,119,361,1,368,84,58,40
J. Collins - T. Young - O. Okongwu,ATL,12,5,7,0.417,9.9,7.8,18.1,0.429,2.3,6.9,0.325,3.3,3.8,0.867,1.9,7.7,9.6,5.2,2.7,1.1,1.1,0.8,3.9,3.8,21.0,-0.8,113,118,546,370,74,94,72,348,116,75,419,126,167,220,135,67,68,69,587,112,78,480,571,105,97,380
L. Williams - C. Capela - C. Brown Jr.,ATL,1,1,0,1.0,9.8,8.0,18.0,0.444,2.0,5.0,0.4,7.0,9.0,0.778,4.0,10.0,14.0,3.0,0.0,0.0,2.0,3.0,5.0,5.0,25.0,8.0,408,257,1,1,75,80,73,322,127,134,228,18,12,353,20,36,32,183,1,450,12,643,605,49,64,20
B. Bogdanovic - D. Wright - W. Iwundu,ATL,1,1,0,1.0,9.7,4.0,15.0,0.267,0.0,4.0,0.0,6.0,7.0,0.857,3.0,6.0,9.0,2.0,4.0,2.0,0.0,2.0,1.0,5.0,14.0,-6.0,408,257,1,1,76,247,104,556,530,209,530,24,32,231,42,104,75,304,617,28,361,616,178,49,192,618
L. Williams - S. Hill - D. Wright,ATL,3,2,1,0.667,9.7,6.0,16.3,0.367,2.7,6.0,0.444,4.7,5.7,0.824,3.0,8.3,11.3,3.0,3.7,1.7,0.3,1.3,3.3,5.0,19.3,5.3,249,197,144,160,77,142,90,484,91,87,176,62,74,292,42,53,45,183,612,64,283,580,547,49,111,49
