group_name,team_abbreviation,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank
L. Williams - D. Gallinari - D. Wright - J. Collins - C. Reddish,ATL,9,5,4,0.556,3.8,3.0,6.6,0.458,0.9,2.4,0.364,1.4,2.2,0.65,0.7,1.7,2.3,1.4,0.4,0.6,0.1,0.4,0.7,2.0,8.3,-1.0,9,7,325,140,73,72,83,162,145,95,127,110,68,165,106,156,128,120,163,95,107,268,148,55,82,192
D. Gallinari - D. Wright - J. Collins - K. Huerter - C. Reddish,ATL,6,5,1,0.833,3.7,3.2,8.0,0.396,0.7,2.2,0.308,1.3,1.8,0.727,1.5,4.3,5.8,2.2,0.5,0.2,0.2,1.0,1.0,2.0,8.3,3.0,23,7,119,120,76,70,58,190,155,101,154,114,115,149,49,39,38,64,164,131,104,293,157,55,82,45
D. Wright - K. Huerter - T. Young - D. Hunter - O. Okongwu,ATL,2,1,1,0.5,3.7,2.5,5.0,0.5,1.5,3.0,0.5,0.5,1.0,0.5,0.5,2.0,2.5,1.5,1.0,0.0,0.0,0.0,1.0,0.5,7.0,-6.0,76,61,119,142,75,107,112,106,53,66,54,174,142,172,112,102,115,114,204,137,109,1,157,208,108,328
D. Wright - K. Huerter - T. Young - O. Okongwu - S. Mays,ATL,1,0,1,0.0,3.7,5.0,7.0,0.714,2.0,3.0,0.667,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,14.0,6.0,123,204,119,204,77,37,66,36,29,66,36,56,69,1,56,272,202,66,204,5,109,1,157,115,40,19
G. Dieng - B. Bogdanovic - J. Collins - T. Young - D. Hunter,ATL,3,0,3,0.0,3.7,2.7,7.0,0.381,0.3,3.0,0.111,0.7,0.7,1.0,0.3,1.3,1.7,1.7,1.0,0.7,0.0,0.3,1.7,1.7,6.3,-3.7,54,204,313,204,78,104,66,196,179,66,189,167,181,1,134,172,189,106,204,90,109,256,257,85,128,302
G. Dieng - B. Bogdanovic - T. Young - S. Mays - C. Brown Jr.,ATL,1,0,1,0.0,3.7,4.0,7.0,0.571,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,-4.0,123,204,119,204,79,52,66,81,190,172,190,194,198,194,56,178,138,66,1,137,109,1,262,231,89,305
G. Dieng - D. Wright - T. Luwawu-Cabarrot - O. Okongwu - S. Cooper,ATL,1,0,1,0.0,3.7,3.0,5.0,0.6,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,3.0,1.0,0.0,2.0,1.0,1.0,9.0,3.0,123,204,119,204,74,72,112,64,61,172,1,56,69,1,148,102,138,66,332,36,109,335,157,115,69,45
B. Bogdanovic - J. Collins - K. Huerter - T. Young - C. Reddish,ATL,5,5,0,1.0,3.6,2.8,6.2,0.452,0.8,2.0,0.4,0.4,0.4,1.0,0.4,2.8,3.2,1.6,1.2,0.6,0.4,0.6,1.6,1.0,6.8,0.0,29,7,1,1,81,100,87,165,149,103,113,185,193,1,129,93,83,110,285,93,78,286,255,115,124,139
L. Williams - C. Capela - W. Iwundu - T. Young - C. Reddish,ATL,1,1,0,1.0,3.6,2.0,10.0,0.2,1.0,4.0,0.25,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,-8.0,123,61,1,1,82,118,42,262,61,44,165,194,198,194,20,272,138,130,1,5,109,1,1,231,152,339
S. Hill - C. Capela - K. Huerter - T. Young - C. Reddish,ATL,1,0,1,0.0,3.6,4.0,6.0,0.667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,9.0,-2.0,123,204,119,204,80,52,88,42,61,172,1,194,198,194,148,102,138,66,204,137,109,1,262,231,69,240
C. Capela - W. Iwundu - T. Young - C. Brown Jr. - M. Hill,ATL,1,0,1,0.0,3.5,2.0,6.0,0.333,1.0,3.0,0.333,2.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,7.0,-3.0,123,204,119,204,86,118,88,212,61,66,131,56,69,1,148,102,138,130,204,36,109,1,157,115,108,276
C. Capela - W. Iwundu - T. Young - C. Reddish - M. Hill,ATL,1,0,1,0.0,3.5,3.0,4.0,0.75,0.0,0.0,0.0,6.0,6.0,1.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,12.0,4.0,123,204,119,204,85,72,139,32,190,266,190,3,8,1,148,41,65,66,204,137,109,293,157,9,52,32
C. Capela - W. Iwundu - T. Young - S. Mays - C. Brown Jr.,ATL,1,1,0,1.0,3.5,4.0,6.0,0.667,2.0,4.0,0.5,1.0,1.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,11.0,5.0,123,61,1,1,84,52,88,42,29,44,54,131,142,1,148,63,84,66,1,137,21,293,157,27,59,25
D. Gallinari - K. Huerter - T. Young - C. Reddish - O. Okongwu,ATL,1,0,1,0.0,3.5,4.0,7.0,0.571,0.0,2.0,0.0,2.0,3.0,0.667,2.0,3.0,5.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,10.0,3.0,123,204,119,204,86,52,66,81,190,103,190,56,47,152,20,63,45,66,204,137,109,1,262,115,66,45
G. Dieng - B. Bogdanovic - D. Wright - J. Collins - C. Reddish,ATL,2,1,1,0.5,3.5,2.5,7.0,0.357,1.0,3.0,0.333,1.0,1.0,1.0,2.5,2.5,5.0,2.0,1.5,0.5,0.5,0.5,1.0,0.5,7.0,0.5,76,61,119,142,88,107,66,207,61,66,131,131,142,1,15,95,45,66,292,96,63,269,157,208,108,130
L. Williams - D. Gallinari - S. Hill - C. Capela - D. Wright,ATL,2,1,1,0.5,3.5,0.5,6.0,0.083,0.0,1.5,0.0,1.5,1.5,1.0,1.5,3.0,4.5,0.0,1.0,1.0,0.0,0.5,1.0,1.0,2.5,-2.5,76,61,119,142,83,262,88,276,190,160,190,104,125,1,49,63,59,235,204,36,109,269,157,115,233,274
B. Bogdanovic - D. Wright - C. Reddish - O. Okongwu - S. Mays,ATL,1,1,0,1.0,3.4,5.0,5.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,2.0,2.0,15.0,9.0,123,61,1,1,89,37,112,1,29,103,1,32,47,1,148,178,202,24,204,137,21,1,262,55,34,4
B. Bogdanovic - D. Wright - J. Collins - O. Okongwu - S. Mays,ATL,1,1,0,1.0,3.4,1.0,7.0,0.143,0.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,5.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,2.0,-6.0,123,61,1,1,94,195,66,272,190,103,190,194,142,194,20,63,45,130,204,137,21,293,324,231,238,328
B. Bogdanovic - D. Wright - J. Collins - T. Young - O. Okongwu,ATL,1,0,1,0.0,3.4,2.0,8.0,0.25,0.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,6.0,-5.0,123,204,119,204,92,118,58,250,190,66,190,56,69,1,20,178,84,130,204,36,109,293,262,115,130,318
B. Bogdanovic - J. Collins - T. Young - D. Hunter - O. Okongwu,ATL,3,1,2,0.333,3.4,3.0,5.7,0.529,1.0,2.3,0.429,1.3,1.7,0.8,0.3,3.0,3.3,1.7,0.7,0.0,0.3,0.0,1.3,1.3,8.3,1.0,54,61,275,181,90,72,102,102,61,97,102,114,119,132,134,63,82,106,191,137,80,1,247,103,82,99
C. Capela - J. Collins - K. Huerter - T. Young - C. Reddish,ATL,7,2,5,0.286,3.4,2.0,5.7,0.35,0.4,1.6,0.273,1.1,1.9,0.615,0.7,1.7,2.4,1.3,1.0,0.7,0.4,0.4,1.9,1.6,5.6,-3.1,15,35,334,196,91,118,101,210,177,158,162,129,114,167,104,154,125,127,204,89,77,265,261,87,145,297
D. Wright - T. Luwawu-Cabarrot - S. Mays - S. Cooper - J. Johnson,ATL,2,2,0,1.0,3.4,2.0,6.5,0.308,1.5,4.0,0.375,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.5,0.0,0.0,1.0,0.5,0.5,5.5,-3.0,76,35,1,1,93,118,84,242,53,44,123,194,198,194,148,63,84,66,164,137,109,293,130,208,146,276
G. Dieng - T. Luwawu-Cabarrot - K. Knox II - S. Mays - J. Johnson,ATL,3,3,0,1.0,3.4,1.3,5.3,0.25,1.0,3.3,0.3,1.3,2.0,0.667,1.0,3.3,4.3,1.3,2.0,0.3,0.0,0.0,1.0,1.0,5.0,-3.3,54,25,1,1,94,186,108,250,61,65,155,114,69,152,56,62,64,123,300,117,109,1,157,115,152,298
B. Bogdanovic - D. Wright - T. Luwawu-Cabarrot - T. Young - O. Okongwu,ATL,1,0,1,0.0,3.3,5.0,7.0,0.714,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,123,204,119,204,97,37,66,36,61,172,1,194,198,194,20,178,84,42,1,137,109,1,262,231,59,139
B. Bogdanovic - D. Wright - W. Iwundu - C. Reddish - O. Okongwu,ATL,1,1,0,1.0,3.3,2.0,5.0,0.4,0.0,2.0,0.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,7.0,-1.0,123,61,1,1,97,118,112,184,190,103,190,32,47,1,56,178,138,130,332,36,109,1,1,55,108,192
G. Dieng - S. Hill - D. Wright - T. Luwawu-Cabarrot - C. Reddish,ATL,3,2,1,0.667,3.3,2.7,6.3,0.421,1.0,3.0,0.333,0.7,0.7,1.0,1.0,3.0,4.0,2.3,1.0,1.3,0.0,0.3,1.0,0.7,7.0,1.7,54,35,119,132,96,104,86,179,61,66,131,167,181,1,56,63,65,62,204,29,109,256,157,202,108,93
L. Williams - D. Gallinari - G. Dieng - D. Wright - K. Knox II,ATL,1,1,0,1.0,3.3,3.0,7.0,0.429,2.0,5.0,0.4,3.0,3.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,2.0,2.0,11.0,0.0,123,61,1,1,97,72,66,174,29,31,113,32,47,1,148,178,202,42,1,137,21,1,262,55,59,139
B. Bogdanovic - J. Collins - K. Huerter - T. Young - D. Hunter,ATL,7,1,6,0.143,3.2,1.9,5.6,0.333,0.9,2.6,0.333,1.4,1.4,1.0,0.4,2.0,2.4,1.3,0.7,1.0,0.3,0.7,1.6,1.1,6.0,-1.4,15,61,340,203,103,172,104,212,147,91,131,111,133,1,126,102,125,127,195,36,87,291,253,111,130,229
B. Bogdanovic - T. Luwawu-Cabarrot - J. Collins - T. Young - D. Hunter,ATL,1,0,1,0.0,3.2,2.0,7.0,0.286,2.0,4.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,6.0,-4.0,123,204,119,204,101,118,66,246,29,44,54,194,198,194,148,178,202,130,1,137,109,343,1,115,130,305
C. Capela - D. Wright - T. Luwawu-Cabarrot - K. Huerter - C. Reddish,ATL,1,1,0,1.0,3.2,3.0,3.0,1.0,1.0,1.0,1.0,4.0,6.0,0.667,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,11.0,-3.0,123,61,1,1,100,72,175,1,61,172,1,17,8,152,148,102,138,130,1,137,109,1,324,17,59,276
L. Williams - B. Bogdanovic - D. Wright - K. Knox II - O. Okongwu,ATL,1,1,0,1.0,3.2,3.0,3.0,1.0,0.0,0.0,0.0,3.0,4.0,0.75,0.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,3.0,2.0,9.0,1.0,123,61,1,1,104,72,175,1,190,266,190,32,24,141,148,63,84,66,204,137,21,1,305,55,69,99
L. Williams - G. Dieng - D. Wright - J. Collins - C. Reddish,ATL,2,1,1,0.5,3.2,2.0,5.5,0.364,0.5,1.0,0.5,1.0,2.0,0.5,0.5,3.5,4.0,2.0,0.5,0.5,1.0,0.0,1.5,1.5,5.5,-2.5,76,61,119,142,101,118,106,205,164,172,54,131,69,172,112,60,65,66,164,96,21,1,248,90,146,274
C. Capela - D. Wright - J. Collins - K. Huerter - T. Young,ATL,5,3,2,0.6,3.1,2.6,6.0,0.433,1.0,1.6,0.625,1.4,1.6,0.875,0.8,1.4,2.2,1.4,0.2,1.4,0.2,0.2,1.6,1.2,7.6,0.2,29,25,275,137,106,106,88,173,61,157,43,113,122,113,101,170,133,122,146,28,101,244,255,110,102,137
C. Capela - K. Huerter - T. Young - D. Hunter - O. Okongwu,ATL,1,1,0,1.0,3.1,5.0,8.0,0.625,2.0,4.0,0.5,1.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,3.0,13.0,8.0,123,61,1,1,108,37,58,62,29,44,54,131,142,1,20,178,84,24,204,137,109,293,1,27,44,6
D. Gallinari - D. Wright - T. Luwawu-Cabarrot - J. Collins - K. Huerter,ATL,3,0,3,0.0,3.1,2.3,4.7,0.5,1.0,2.3,0.429,2.3,2.3,1.0,0.3,1.0,1.3,1.3,0.7,0.3,0.0,0.3,1.0,1.7,8.0,-1.0,54,204,313,204,110,113,132,106,61,97,102,54,66,1,134,178,198,123,191,117,109,256,157,85,89,192
D. Gallinari - T. Luwawu-Cabarrot - J. Collins - K. Huerter - T. Young,ATL,9,2,7,0.222,3.1,2.8,5.9,0.472,1.1,2.7,0.417,0.4,0.6,0.8,0.1,1.8,1.9,1.7,0.9,0.0,0.0,0.2,1.2,1.1,7.1,-2.4,9,35,343,200,105,102,100,152,60,89,110,184,189,132,147,152,184,106,202,137,109,246,245,113,107,273
G. Dieng - D. Wright - J. Collins - C. Reddish - S. Cooper,ATL,1,0,1,0.0,3.1,1.0,4.0,0.25,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,-7.0,123,204,119,204,107,195,139,250,190,103,190,194,198,194,148,102,138,130,204,137,109,1,157,115,238,338
L. Williams - D. Gallinari - D. Wright - K. Huerter - O. Okongwu,ATL,2,2,0,1.0,3.1,2.5,6.0,0.417,1.0,3.5,0.286,3.0,3.5,0.857,1.0,1.5,2.5,1.0,0.0,1.0,0.0,0.5,1.0,3.0,9.0,1.0,76,35,1,1,109,107,88,180,61,62,158,32,41,115,56,161,115,130,1,36,109,269,157,27,69,99
C. Capela - B. Bogdanovic - T. Young - C. Reddish - M. Hill,ATL,1,0,1,0.0,3.0,1.0,5.0,0.2,0.0,3.0,0.0,2.0,4.0,0.5,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,4.0,-5.0,123,204,119,204,112,195,112,262,190,66,190,56,24,172,148,63,84,235,1,36,109,293,157,55,181,318
D. Gallinari - K. Huerter - T. Young - D. Hunter - O. Okongwu,ATL,5,2,3,0.4,3.0,2.8,4.4,0.636,0.8,1.8,0.444,2.4,3.4,0.706,0.0,2.2,2.2,1.6,0.6,0.4,0.2,0.0,1.0,2.2,8.8,3.0,29,35,313,175,111,100,136,61,149,149,101,53,44,151,148,101,133,110,189,113,101,1,157,53,78,45
G. Dieng - D. Wright - C. Reddish - S. Mays - J. Johnson,ATL,1,0,1,0.0,3.0,3.0,7.0,0.429,2.0,4.0,0.5,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,4.0,123,204,119,204,114,72,66,174,29,44,54,194,198,194,56,63,65,66,1,36,109,1,157,115,89,32
L. Stephenson - B. Bogdanovic - D. Wright - J. Collins - C. Reddish,ATL,1,0,1,0.0,3.0,2.0,4.0,0.5,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,0.0,123,204,119,204,115,118,139,106,61,103,54,56,69,1,56,178,138,130,1,36,109,1,157,115,108,139
L. Williams - D. Gallinari - D. Wright - T. Luwawu-Cabarrot - J. Collins,ATL,3,1,2,0.333,3.0,2.0,5.7,0.353,0.7,2.7,0.25,0.0,0.0,0.0,0.7,1.7,2.3,1.7,0.0,1.0,0.0,0.0,1.7,1.0,4.7,-2.3,54,61,275,181,113,118,102,209,155,89,165,194,198,194,106,156,128,106,1,36,109,1,257,115,177,272
L. Williams - L. Stephenson - C. Oliver - S. Mays - C. Brown Jr.,ATL,1,1,0,1.0,3.0,1.0,5.0,0.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,-8.0,123,61,1,1,116,195,112,262,190,103,190,194,198,194,148,63,84,235,204,137,109,1,324,115,238,339
B. Bogdanovic - D. Wright - T. Young - D. Hunter - O. Okongwu,ATL,2,0,2,0.0,2.9,2.0,6.5,0.308,1.0,3.0,0.333,2.0,2.0,1.0,2.0,3.0,5.0,1.0,0.0,0.5,0.5,1.0,0.5,1.0,7.0,1.0,76,204,275,204,118,118,84,242,61,66,131,56,69,1,20,63,45,130,1,96,63,293,130,115,108,99
D. Gallinari - D. Wright - J. Collins - K. Huerter - T. Young,ATL,7,4,3,0.571,2.9,3.0,5.6,0.538,1.0,2.0,0.5,1.3,1.4,0.9,0.0,2.0,2.0,1.9,0.1,0.3,0.3,0.4,0.6,1.6,8.3,3.0,15,17,313,138,120,72,104,99,61,103,54,124,133,110,148,102,138,102,144,123,87,265,144,87,86,45
D. Gallinari - J. Collins - K. Huerter - T. Young - C. Reddish,ATL,13,5,8,0.385,2.9,3.0,5.3,0.565,0.8,1.9,0.4,1.3,1.5,0.85,0.5,1.9,2.5,1.3,0.5,0.4,0.3,0.2,0.9,1.5,8.1,1.3,3,7,345,179,119,72,109,90,151,148,113,123,124,122,111,148,124,126,188,116,86,249,156,89,88,97
D. Gallinari - S. Hill - D. Wright - J. Collins - T. Young,ATL,1,1,0,1.0,2.9,2.0,4.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,5.0,-1.0,123,61,1,1,117,118,139,106,61,172,1,194,198,194,148,102,138,130,204,137,21,293,1,27,152,192
L. Stephenson - G. Dieng - C. Reddish - S. Mays - J. Johnson,ATL,1,1,0,1.0,2.9,2.0,6.0,0.333,0.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,-4.0,123,61,1,1,121,118,88,212,190,66,190,194,198,194,56,41,45,130,204,137,109,293,157,231,181,305
C. Capela - D. Wright - K. Knox II - T. Young - D. Hunter,ATL,1,1,0,1.0,2.8,0.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,1.0,0.0,4.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,5.0,1.0,123,61,1,1,123,277,279,277,190,172,190,8,19,1,148,41,65,235,336,36,109,1,1,55,152,99
D. Gallinari - B. Bogdanovic - J. Collins - K. Huerter - T. Young,ATL,14,8,6,0.571,2.8,2.1,4.5,0.476,0.7,1.8,0.4,1.6,1.8,0.92,0.4,1.7,2.1,1.1,0.8,0.1,0.1,0.1,0.6,1.5,6.6,-0.9,1,3,340,138,122,116,134,151,154,151,113,103,116,108,133,154,137,129,200,136,106,241,144,90,125,191
L. Stephenson - G. Dieng - D. Wright - J. Collins - C. Reddish,ATL,1,0,1,0.0,2.8,5.0,9.0,0.556,1.0,2.0,0.5,1.0,1.0,1.0,2.0,3.0,5.0,4.0,1.0,0.0,0.0,2.0,2.0,1.0,12.0,6.0,123,204,119,204,125,37,48,92,61,103,54,131,142,1,20,63,45,24,204,137,109,335,262,115,52,19
W. Iwundu - C. Oliver - C. Reddish - S. Mays - M. Hill,ATL,1,0,1,0.0,2.8,2.0,5.0,0.4,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,5.0,-3.0,123,204,119,204,124,118,112,184,61,172,1,194,198,194,56,102,84,130,204,137,21,293,262,231,152,276
D. Gallinari - B. Bogdanovic - J. Collins - T. Young - C. Reddish,ATL,5,4,1,0.8,2.7,2.2,4.6,0.478,0.6,1.8,0.333,2.6,3.4,0.765,0.4,2.0,2.4,2.0,0.4,0.4,0.6,0.6,1.2,1.8,7.6,0.8,29,17,119,122,128,115,133,150,161,149,131,49,44,140,129,102,127,66,161,113,59,286,244,84,102,125
D. Gallinari - B. Bogdanovic - K. Huerter - D. Hunter - O. Okongwu,ATL,1,0,1,0.0,2.7,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0,123,204,119,204,127,118,139,106,61,103,54,194,198,194,148,102,138,66,204,36,109,293,157,231,152,139
D. Gallinari - J. Collins - K. Huerter - T. Young - D. Hunter,ATL,12,6,6,0.5,2.7,2.8,4.9,0.576,0.7,2.1,0.32,1.2,1.2,1.0,0.4,1.7,2.1,1.8,0.9,0.1,0.6,0.3,1.6,0.9,7.5,0.0,6,5,340,142,126,99,130,80,155,102,152,127,140,1,128,156,136,103,203,135,61,250,254,197,104,139
L. Stephenson - G. Dieng - J. Collins - W. Iwundu - S. Mays,ATL,1,1,0,1.0,2.7,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,4.0,-2.0,123,61,1,1,130,118,139,106,190,266,190,194,198,194,148,178,202,130,1,36,109,1,305,115,181,240
L. Williams - D. Gallinari - D. Wright - O. Okongwu - S. Mays,ATL,2,1,1,0.5,2.7,0.5,3.5,0.143,0.0,2.5,0.0,1.0,1.0,1.0,0.5,1.5,2.0,0.5,1.5,0.5,0.0,0.0,2.0,0.5,2.0,-6.0,76,61,119,142,129,262,166,272,190,92,190,131,142,1,112,161,138,212,292,96,109,1,262,208,238,328
L. Williams - W. Iwundu - C. Oliver - S. Mays - C. Brown Jr.,ATL,1,1,0,1.0,2.7,1.0,4.0,0.25,1.0,3.0,0.333,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,5.0,-1.0,123,61,1,1,131,195,139,250,61,66,131,56,69,1,148,178,202,130,1,137,109,1,305,115,152,192
D. Gallinari - B. Bogdanovic - D. Wright - T. Young - O. Okongwu,ATL,8,6,2,0.75,2.6,2.8,5.1,0.537,1.4,2.5,0.55,1.1,1.1,1.0,0.3,2.0,2.3,1.0,0.6,1.1,0.3,0.4,1.3,1.1,8.0,2.4,13,5,275,125,134,103,111,100,57,92,53,130,141,1,142,102,132,130,190,34,91,262,246,112,89,72
D. Wright - T. Luwawu-Cabarrot - O. Okongwu - S. Mays - S. Cooper,ATL,1,0,1,0.0,2.6,2.0,3.0,0.667,1.0,2.0,0.5,1.0,2.0,0.5,0.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,123,204,119,204,136,118,175,42,61,103,54,131,69,172,148,63,84,130,300,137,109,1,1,115,130,73
G. Dieng - D. Wright - T. Luwawu-Cabarrot - C. Reddish - S. Cooper,ATL,1,1,0,1.0,2.6,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,2.0,-9.0,123,61,1,1,132,195,175,212,190,172,190,194,198,194,148,272,288,235,300,36,109,1,305,231,238,342
L. Stephenson - C. Barber - W. Iwundu - C. Oliver - C. Brown Jr.,ATL,1,0,1,0.0,2.6,2.0,2.0,1.0,1.0,1.0,1.0,3.0,6.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,8.0,2.0,123,204,119,204,137,118,231,1,61,172,1,32,8,172,148,272,288,235,1,36,109,1,157,27,89,73
L. Williams - D. Gallinari - D. Wright - J. Collins - K. Huerter,ATL,2,2,0,1.0,2.6,2.5,4.0,0.625,1.0,2.0,0.5,0.5,0.5,1.0,0.0,2.0,2.0,2.5,1.5,1.5,1.0,0.0,2.0,0.5,6.5,0.5,76,35,1,1,132,107,139,62,61,103,54,174,190,1,148,102,138,58,292,24,21,1,262,208,126,130
L. Williams - D. Gallinari - K. Huerter - C. Reddish - O. Okongwu,ATL,1,0,1,0.0,2.6,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,5.0,-4.0,123,204,119,204,135,118,139,106,61,103,54,194,198,194,148,63,84,66,300,137,109,1,324,231,152,305
C. Capela - B. Bogdanovic - J. Collins - T. Young - C. Reddish,ATL,7,3,4,0.429,2.5,2.1,4.7,0.455,0.9,1.4,0.6,0.9,1.0,0.857,0.4,1.9,2.3,1.4,0.7,0.3,0.3,0.4,1.1,0.9,6.0,-1.9,15,25,325,174,144,116,131,163,147,170,45,161,142,115,126,149,131,121,195,123,87,265,243,198,130,239
C. Oliver - T. Young - S. Mays - C. Brown Jr. - M. Hill,ATL,1,0,1,0.0,2.5,2.0,4.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,-3.0,123,204,119,204,141,118,139,106,190,103,190,194,198,194,148,102,138,130,204,137,109,1,1,231,181,276
D. Gallinari - C. Capela - B. Bogdanovic - K. Huerter - T. Young,ATL,9,5,4,0.556,2.5,2.3,5.2,0.447,0.9,2.4,0.364,0.7,0.8,0.857,0.4,1.4,1.9,1.6,0.8,0.4,0.2,0.2,1.1,1.1,6.2,-0.7,9,7,325,140,143,113,110,169,145,95,127,167,180,115,125,168,184,113,199,111,100,246,242,113,129,186
D. Gallinari - S. Hill - B. Bogdanovic - J. Collins - T. Young,ATL,1,1,0,1.0,2.5,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,3.0,123,61,1,1,141,72,112,64,190,266,190,194,198,194,148,63,84,42,1,36,109,1,157,231,130,45
J. Collins - K. Huerter - T. Young - C. Reddish - O. Okongwu,ATL,1,0,1,0.0,2.5,2.0,4.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,-4.0,123,204,119,204,139,118,139,106,190,172,190,194,198,194,148,41,65,66,204,137,109,1,262,231,181,305
L. Stephenson - G. Dieng - B. Bogdanovic - C. Barber - C. Reddish,ATL,1,0,1,0.0,2.5,3.0,5.0,0.6,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,123,204,119,204,140,72,112,64,190,266,190,131,142,1,56,102,84,130,300,137,109,1,1,115,108,99
L. Williams - D. Gallinari - C. Capela - T. Young - C. Reddish,ATL,3,3,0,1.0,2.5,2.0,4.3,0.462,0.0,0.3,0.0,1.3,1.3,1.0,0.3,1.7,2.0,0.3,0.3,1.0,0.7,0.0,1.0,1.3,5.3,0.7,54,25,1,1,138,118,138,159,190,263,190,114,136,1,134,156,138,228,154,36,57,1,157,103,150,126
